index, timestamp, power.draw [W], memory.used [MiB], utilization.memory [%], utilization.gpu [%], temperature.gpu
0, 2023/08/14 01:37:31.321, 259.73, 11516, [N/A], [N/A], 46
0, 2023/08/14 01:37:31.380, 235.66, 11516, [N/A], [N/A], 46
0, 2023/08/14 01:37:31.434, 235.66, 11518, [N/A], [N/A], 47
0, 2023/08/14 01:37:31.487, 209.44, 11520, [N/A], [N/A], 46
0, 2023/08/14 01:37:31.545, 209.44, 11520, [N/A], [N/A], 47
0, 2023/08/14 01:37:31.603, 176.47, 11520, [N/A], [N/A], 46
0, 2023/08/14 01:37:31.656, 176.47, 11520, [N/A], [N/A], 44
0, 2023/08/14 01:37:31.709, 209.51, 11520, [N/A], [N/A], 45
0, 2023/08/14 01:37:31.763, 209.51, 11520, [N/A], [N/A], 46
0, 2023/08/14 01:37:31.817, 218.55, 11522, [N/A], [N/A], 46
0, 2023/08/14 01:37:31.871, 218.55, 11524, [N/A], [N/A], 46
0, 2023/08/14 01:37:31.928, 287.85, 11524, [N/A], [N/A], 46
0, 2023/08/14 01:37:31.982, 187.83, 11524, [N/A], [N/A], 47
0, 2023/08/14 01:37:32.036, 187.83, 11524, [N/A], [N/A], 47
0, 2023/08/14 01:37:32.091, 172.06, 11524, [N/A], [N/A], 46
0, 2023/08/14 01:37:32.144, 172.06, 11524, [N/A], [N/A], 45
0, 2023/08/14 01:37:32.198, 176.27, 11526, [N/A], [N/A], 45
0, 2023/08/14 01:37:32.252, 176.27, 11528, [N/A], [N/A], 46
0, 2023/08/14 01:37:32.306, 165.11, 11528, [N/A], [N/A], 46
0, 2023/08/14 01:37:32.360, 165.11, 11528, [N/A], [N/A], 46
0, 2023/08/14 01:37:32.415, 260.93, 11528, [N/A], [N/A], 47
0, 2023/08/14 01:37:32.468, 260.93, 11528, [N/A], [N/A], 46
0, 2023/08/14 01:37:32.522, 280.20, 11528, [N/A], [N/A], 46
0, 2023/08/14 01:37:32.577, 280.20, 11528, [N/A], [N/A], 47
0, 2023/08/14 01:37:32.637, 140.52, 11528, [N/A], [N/A], 46
0, 2023/08/14 01:37:32.690, 110.88, 11528, [N/A], [N/A], 44
0, 2023/08/14 01:37:32.744, 110.88, 11528, [N/A], [N/A], 45
0, 2023/08/14 01:37:32.798, 301.73, 11530, [N/A], [N/A], 46
0, 2023/08/14 01:37:32.851, 301.73, 11532, [N/A], [N/A], 46
0, 2023/08/14 01:37:32.905, 237.33, 11532, [N/A], [N/A], 47
0, 2023/08/14 01:37:32.962, 237.33, 11532, [N/A], [N/A], 47
0, 2023/08/14 01:37:33.022, 201.92, 11532, [N/A], [N/A], 47
0, 2023/08/14 01:37:33.115, 259.60, 11532, [N/A], [N/A], 47
0, 2023/08/14 01:37:33.179, 259.60, 11532, [N/A], [N/A], 46
0, 2023/08/14 01:37:33.232, 73.50, 11532, [N/A], [N/A], 45
0, 2023/08/14 01:37:33.286, 73.50, 11532, [N/A], [N/A], 46
0, 2023/08/14 01:37:33.340, 180.74, 11532, [N/A], [N/A], 46
0, 2023/08/14 01:37:33.393, 180.74, 11532, [N/A], [N/A], 46
0, 2023/08/14 01:37:33.450, 289.51, 11532, [N/A], [N/A], 46
0, 2023/08/14 01:37:33.525, 148.07, 11532, [N/A], [N/A], 46
0, 2023/08/14 01:37:33.606, 64.74, 11532, [N/A], [N/A], 45
0, 2023/08/14 01:37:33.659, 64.74, 11532, [N/A], [N/A], 45
0, 2023/08/14 01:37:33.727, 270.32, 11532, [N/A], [N/A], 46
0, 2023/08/14 01:37:33.788, 270.32, 11532, [N/A], [N/A], 46
0, 2023/08/14 01:37:33.842, 253.26, 11532, [N/A], [N/A], 46
0, 2023/08/14 01:37:33.903, 253.26, 11532, [N/A], [N/A], 47
0, 2023/08/14 01:37:33.961, 190.88, 11532, [N/A], [N/A], 48
0, 2023/08/14 01:37:34.014, 286.18, 11532, [N/A], [N/A], 47
0, 2023/08/14 01:37:34.068, 286.18, 11532, [N/A], [N/A], 46
0, 2023/08/14 01:37:34.125, 90.50, 11532, [N/A], [N/A], 46
0, 2023/08/14 01:37:34.183, 90.50, 11532, [N/A], [N/A], 45
0, 2023/08/14 01:37:34.236, 218.45, 11534, [N/A], [N/A], 46
0, 2023/08/14 01:37:34.290, 218.45, 11536, [N/A], [N/A], 46
0, 2023/08/14 01:37:34.346, 284.90, 11536, [N/A], [N/A], 47
0, 2023/08/14 01:37:34.407, 284.90, 11536, [N/A], [N/A], 48
0, 2023/08/14 01:37:34.468, 167.02, 11536, [N/A], [N/A], 47
0, 2023/08/14 01:37:34.529, 240.07, 11536, [N/A], [N/A], 47
0, 2023/08/14 01:37:34.590, 240.07, 11536, [N/A], [N/A], 47
0, 2023/08/14 01:37:34.650, 157.57, 11536, [N/A], [N/A], 46
0, 2023/08/14 01:37:34.704, 157.57, 11536, [N/A], [N/A], 46
0, 2023/08/14 01:37:34.758, 238.70, 11536, [N/A], [N/A], 48
0, 2023/08/14 01:37:34.813, 238.70, 11536, [N/A], [N/A], 47
0, 2023/08/14 01:37:34.866, 288.46, 11536, [N/A], [N/A], 47
0, 2023/08/14 01:37:34.925, 186.72, 11536, [N/A], [N/A], 48
